Prediction File,latency_mae,cost_mae,latency_mse,cost_mse,latency_rmse,cost_rmse
lstm_predictions_server_1_tactic_1_sampleRate_5.csv,0.0017382915353387747,0.019249595461538496,1.9929756490507953e-05,0.00048818832114605725,0.004464275584068254,0.022094984072093315
lstm_predictions_server_1_tactic_1_sampleRate_0.csv,0.0029546996910304515,0.016341996211597577,1.8610179367419836e-05,0.00039441709682178967,0.004313951711299031,0.019859936979300555
lstm_predictions_server_1_tactic_1_sampleRate_20.csv,0.0019118230517336605,0.010650865307692306,5.46592751949132e-05,0.00021324672193851578,0.007393191137452974,0.014602969627391401
lstm_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,0.0019111594438057991,0.012076065036482357,1.3679430112126996e-05,0.00028261515211067,0.0036985713609618237,0.016811161533655847
lstm_predictions_server_1_tactic_1_sampleRate_10.csv,0.0030853635662190454,0.009092277211538472,3.466552897452084e-05,0.00016217424211063182,0.005887743963057568,0.012734765098368789
mlp_predictions_server_1_tactic_1_sampleRate_10.csv,0.0018726709486751969,0.010040170598455593,3.36957966065318e-05,0.00018265751227965259,0.005804808059404876,0.013515084619774033
mlp_predictions_server_1_tactic_1_sampleRate_20.csv,0.003129498434378179,0.00848360050387598,7.665764264979621e-05,0.00013798599761290193,0.008755435034868125,0.011746744128178749
mlp_predictions_server_1_tactic_1_sampleRate_0.csv,0.0012915842803252675,0.00831580174606226,1.7502494334453938e-05,0.00014856792991908187,0.004183598252037824,0.012188844486623081
mlp_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,0.0017242044753526787,0.011752781296580875,1.812353515823333e-05,0.00033273930298526955,0.004257174551064747,0.018241143138116908
mlp_predictions_server_1_tactic_1_sampleRate_5.csv,0.0025407246992573108,0.008227788227360313,3.3051127055724366e-05,0.00013018146967322088,0.005749010963263539,0.011409709447361966
ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,0.020828613978494625,0.037569749101382485,0.0013575321588951536,0.0015775953304342073,0.036844703267839646,0.03971895429683676
ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,0.019582280480769234,0.03295614807692308,0.0010282926958413007,0.002109132879536346,0.03206700322514252,0.04592529672779857
ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,0.029487006736538462,0.04049967653846154,0.0011884071633614913,0.0019882105868462697,0.03447328187686068,0.04458935508443994
ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,0.008902006923076921,0.03833716730769231,9.472473398800001e-05,0.0017539438910211538,0.009732663252573779,0.04188011331194262
ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,0.025386968153846154,0.04418453692307692,0.001025006390312168,0.0023391672579326154,0.03201572098691779,0.04836493831209356
ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,0.011586109604454685,0.008719012135176651,0.00014932853288847394,0.00015029371810863285,0.012220005437334059,0.012259433841276392
ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,0.019380344299999998,0.06780312461538462,0.0006110206993364775,0.004760818429350923,0.024718832887830233,0.0689986842581141
ernn_predictions_server__server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,0.01430412533846154,0.0424981323076923,0.00037934213929390997,0.002013752186290077,0.019476707609190777,0.04487485026482068
svr_rbf_predictions_server_1_tactic_1_sampleRate_20.csv,0.059402454639265724,0.02371272035975915,0.0035614792028481656,0.0006997446766989076,0.05967813002137522,0.026452687513727365
svr_rbf_predictions_server_1_tactic_1_sampleRate_5.csv,0.05990806033516463,0.03672757548788688,0.0036004188072616527,0.001500393417967134,0.060003489959015326,0.03873491213320528
svr_rbf_predictions_server_1_tactic_1_sampleRate_0.csv,0.09932890880483382,0.020434822959916447,0.009876451719381993,0.0006965456001278425,0.09938033869625316,0.026392150350584214
svr_rbf_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,0.09924574121942223,0.021249779739767195,0.009859916685082418,0.000743372011443802,0.09929711317597514,0.027264849375043355
svr_rbf_predictions_server_1_tactic_1_sampleRate_10.csv,0.059697854459836136,0.024172232305739998,0.0035834584150506855,0.0007086197931741329,0.05986199474667283,0.026619913470447887
svr_linear_predictions_server_1_tactic_1_sampleRate_0.csv,0.09910057941909212,0.01934979152031734,0.00983105099068666,0.00064014955734723,0.09915165652013415,0.025301176995294706
svr_linear_predictions_server_1_tactic_1_sampleRate_5.csv,0.05990806033516463,0.025501971116239135,0.0036004188072616527,0.0007693573587728476,0.060003489959015326,0.027737291842803394
svr_linear_predictions_server_1_tactic_1_sampleRate_10.csv,0.059697854459836136,0.02418389241510894,0.0035834584150506855,0.0007151126161431925,0.05986199474667283,0.026741589633811833
svr_linear_predictions_server_1_tactic_1_sampleRate_20.csv,0.059402454639265724,0.023941803432006286,0.0035614792028481656,0.000708448507122452,0.05967813002137522,0.02661669602190422
svr_linear_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,0.09922821949853806,0.011170357404008669,0.009856405668726755,0.00023944426500940676,0.09927943225425272,0.015473986719957037
