simRun, predUpDown, predUpDownLateny, predUpDownCost, predTightLoose, predTightLooseLatency, predTightLooseCosts, realUpDown, realUpDownLateny, realUpDownCost, realTightLoose, realTightLooseLatency, realTightLooseCosts, targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,1,1.000000,17.000000,0,0,0,1,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,999,0,0.0286997,0.00281773
1,2,1.000000,17.000000,0,0,0,2,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,1,1.000000,17.000000,0,0,0,1,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,1,1.000000,17.000000,0,0,0,1,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,999,0,0.0286997,0.00281773
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,999,0,0.0286997,0.00281773
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,1,1.000000,17.000000,0,0,0,1,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,2,1.000000,17.000000,0,0,0,2,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,1,1.000000,17.000000,0,0,0,1,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,2,1.000000,17.000000,0,0,0,2,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,999,0,0.0286997,0.00281773
1,1,1.000000,16.000000,0,0,0,1,1.000000,16.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,1,1.000000,17.000000,0,0,0,1,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,999,0,0.0286997,0.00281773
1,2,1.000000,17.000000,0,0,0,2,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,999,0,0.0286997,0.00281773
1,1,1.000000,17.000000,0,0,0,1,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,1,1.000000,17.000000,0,0,0,1,1.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,19,0,999,0,0.0286997,0.00281773
