simRun, predUpDown, predUpDownLateny, predUpDownCost, predTightLoose, predTightLooseLatency, predTightLooseCosts, realUpDown, realUpDownLateny, realUpDownCost, realTightLoose, realTightLooseLatency, realTightLooseCosts, targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,17.000000,0,0,0,2,1.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,17.000000,0,0,0,2,1.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,0.000000,17.000000,0,0,0,2,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,0.000000,17.000000,0,0,0,1,0.000000,17.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,18.000000,0,0,0,1,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,19.000000,0,0,0,1,1.000000,19.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,18.000000,0,0,0,2,1.000000,18.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,1,1.000000,19.000000,0,0,0,1,1.000000,19.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,2,1.000000,19.000000,0,0,0,2,1.000000,19.000000,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,999,0,0.0502886,0.066319
